TOWN,ZIP_CODE,NO_BEDROOMS,BTH_DESC,SQUARE_FEET,YEAR_BUILT,GARAGE_SPACES_CC,SALE_PRICE
"Boston, MA",2127,3,2f 0h,1581,2012,2,1120000.00
"Boston, MA",2130,1,1f 0h,805,1963,1,380000.00
"Boston, MA",2115,0,1f 0h,425,1900,0,470000.00
"Boston, MA",2127,2,2f 0h,1604,1900,0,1250000.00
"Boston, MA",2116,2,2f 0h,1171,2009,1,1650000.00
"Boston, MA",2127,2,2f 0h,1014,1900,0,787000.00
"Boston, MA",2135,1,1f 0h,550,1950,0,430000.00
"Boston, MA",2113,1,1f 0h,646,1920,0,625000.00
"Boston, MA",2128,2,2f 0h,928,1900,0,672500.00
"Boston, MA",2114,1,1f 0h,387,1925,0,541000.00
"Boston, MA",2113,1,1f 0h,493,1900,0,562500.00
"Boston, MA",2215,1,1f 0h,690,1880,0,820000.00
"Boston, MA",2129,2,2f 0h,915,1899,2,780000.00
"Boston, MA",2127,2,2f 0h,1026,1938,0,855000.00
"Boston, MA",2118,3,3f 1h,2551,1875,0,3012500.00
"Boston, MA",2128,1,1f 0h,765,2021,0,695000.00
"Boston, MA",2128,2,1f 0h,895,1920,0,585000.00
"Boston, MA",2128,1,2f 0h,736,2022,1,529000.00
"Boston, MA",2135,1,1f 0h,540,1930,0,410000.00
"Boston, MA",2115,2,1f 0h,912,1880,0,825000.00
"Boston, MA",2127,3,2f 0h,1312,1900,0,870000.00
"Boston, MA",2128,2,2f 1h,1142,2024,1,770000.00
"Boston, MA",2128,2,1f 1h,1090,1900,0,735000.00
"Boston, MA",2116,2,1f 0h,662,1886,0,759000.00
"Boston, MA",2115,1,1f 0h,697,1892,0,849000.00
"Boston, MA",2127,2,2f 0h,1312,1905,0,729000.00
"Boston, MA",2210,1,1f 1h,1177,2015,1,2100000.00
"Boston, MA",2118,2,2f 0h,1733,1900,0,1470000.00
"Boston, MA",2127,2,2f 0h,1323,1900,0,999000.00
"Boston, MA",2114,2,2f 0h,1385,2017,0,1625000.00
"Boston, MA",2127,2,2f 0h,1138,2020,1,1115000.00
"Boston, MA",2109,2,2f 0h,1236,1900,0,1300000.00
"Boston, MA",2127,3,2f 0h,1205,1900,0,870000.00
"Boston, MA",2127,2,1f 1h,906,1900,0,775000.00
"Boston, MA",2128,0,1f 0h,373,2020,0,351500.00
"Boston, MA",2127,2,2f 0h,1254,2024,0,845000.00
"Boston, MA",2115,1,1f 0h,923,1920,0,740000.00
"Boston, MA",2127,2,2f 0h,1038,2024,0,690000.00
"Boston, MA",2118,2,1f 1h,1280,1870,0,1285000.00
"Boston, MA",2127,3,2f 0h,1661,2014,0,1250000.00
"Boston, MA",2109,0,1f 0h,344,1900,0,369000.00
"Boston, MA",2110,2,2f 1h,1374,2019,1,2565000.00
"Boston, MA",2111,1,1f 0h,855,2013,0,920000.00
"Boston, MA",2116,1,1f 0h,1004,1960,1,1625000.00
"Boston, MA",2118,2,1f 0h,673,1900,0,740000.00
"Boston, MA",2108,3,3f 1h,3096,1899,1,4400000.00
"Boston, MA",2116,2,2f 0h,1696,1890,0,1940000.00
"Boston, MA",2130,2,1f 0h,803,1960,0,475000.00
"Boston, MA",2115,2,2f 0h,1095,1890,0,1490000.00
"Boston, MA",2118,2,2f 0h,1071,1880,0,1600000.00
"Boston, MA",2118,1,1f 0h,765,2021,0,999000.00
"Boston, MA",2115,2,2f 1h,1363,2019,1,3550000.00
"Boston, MA",2116,1,1f 0h,525,1863,0,620000.00
"Boston, MA",2118,2,2f 0h,1396,2021,2,1700000.00
"Boston, MA",2111,1,2f 0h,1710,1899,0,1111000.00
"Boston, MA",2114,3,3f 1h,2848,1925,0,4250000.00
"Boston, MA",2109,1,1f 0h,560,1900,0,595000.00
"Boston, MA",2129,2,2f 0h,1052,2000,2,1100000.00
"Boston, MA",2128,1,1f 0h,754,1899,0,475000.00
"Boston, MA",2130,3,2f 1h,1570,1963,1,830000.00
"Boston, MA",2210,1,1f 0h,663,2020,1,999000.00
"Boston, MA",2210,2,2f 0h,1200,2019,2,2150000.00
"Boston, MA",2127,3,1f 1h,1231,1890,0,880000.00
"Boston, MA",2113,2,1f 0h,648,1890,0,643000.00
"Boston, MA",2134,3,1f 0h,880,1920,0,475000.00
"Boston, MA",2127,1,1f 0h,412,1900,0,429000.00
"Boston, MA",2110,1,1f 0h,744,1972,0,640000.00
"Boston, MA",2130,3,3f 1h,2060,1855,0,1325000.00
"Boston, MA",2128,2,1f 1h,905,1899,0,592500.00
"Boston, MA",2118,1,1f 0h,731,1900,0,635000.00
"Boston, MA",2118,3,3f 0h,1937,2015,2,2200000.00
"Boston, MA",2127,2,1f 0h,1041,2016,1,754000.00
"Boston, MA",2115,2,1f 0h,970,1890,1,1089000.00
"Boston, MA",2116,2,2f 0h,1780,1910,0,1950000.00
"Boston, MA",2135,2,1f 0h,855,1920,0,568000.00
"Boston, MA",2110,2,2f 0h,1258,2023,1,2279000.00
"Boston, MA",2127,1,1f 0h,560,1939,0,468000.00
"Boston, MA",2129,2,1f 0h,842,2001,0,675000.00
"Boston, MA",2128,1,1f 0h,720,2024,1,585000.00
"Boston, MA",2118,1,1f 1h,955,2020,0,885000.00
"Boston, MA",2116,2,1f 0h,976,1989,1,1340000.00
"Boston, MA",2129,2,1f 0h,1117,1880,0,740000.00
"Boston, MA",2128,3,2f 0h,923,1915,0,599000.00
"Boston, MA",2135,3,2f 0h,1697,1920,0,735000.00
"Boston, MA",2111,1,1f 0h,758,1899,0,619000.00
"Boston, MA",2129,1,1f 1h,896,1899,1,650000.00
"Boston, MA",2135,2,1f 0h,877,1899,0,530000.00
"Boston, MA",2127,1,1f 0h,600,1900,0,500000.00
"Boston, MA",2113,2,1f 0h,537,2023,0,675000.00
"Boston, MA",2135,1,1f 0h,640,1932,0,448000.00
"Boston, MA",2130,2,1f 0h,1018,1905,0,674500.00
"Boston, MA",2118,0,1f 0h,739,1899,0,545000.00
"Boston, MA",2130,2,2f 0h,1076,1910,0,819500.00
"Boston, MA",2115,1,1f 0h,459,1900,0,495000.00
"Boston, MA",2127,1,1f 0h,582,1920,0,575000.00
"Boston, MA",2127,1,1f 0h,612,1930,0,568300.00
"Boston, MA",2118,2,2f 0h,1234,2021,1,1850000.00
"Boston, MA",2128,1,1f 0h,794,2023,1,550000.00
"Boston, MA",2210,1,1f 0h,855,2020,1,1287500.00
"Boston, MA",2116,2,2f 1h,1755,1932,1,2175000.00
"Boston, MA",2467,1,1f 0h,706,1887,0,695000.00
"Boston, MA",2116,0,1f 0h,607,2004,0,712000.00
"Boston, MA",2128,2,2f 0h,1146,1930,0,730000.00
"Boston, MA",2113,1,1f 0h,715,1910,0,730000.00
"Boston, MA",2199,3,3f 1h,2575,2015,2,7500000.00
"Boston, MA",2116,2,2f 1h,1740,1900,2,3200000.00
"Boston, MA",2111,2,2f 0h,1085,2000,1,1150000.00
"Boston, MA",2111,2,2f 0h,1166,2013,1,1270000.00
"Boston, MA",2111,2,2f 0h,1022,2003,1,1250000.00
"Boston, MA",2116,2,2f 1h,2428,1988,2,5800000.00
"Boston, MA",2128,1,1f 0h,488,1900,0,405000.00
"Boston, MA",2116,3,2f 0h,1578,1924,0,1800000.00
"Boston, MA",2135,1,1f 0h,570,1930,0,435000.00
"Boston, MA",2116,2,2f 1h,1832,2023,2,4900000.00
"Boston, MA",2114,2,1f 0h,545,1900,0,640000.00
"Boston, MA",2115,1,1f 0h,797,1920,0,865000.00
"Boston, MA",2116,1,1f 0h,760,1985,1,801000.00
"Boston, MA",2118,1,1f 0h,586,1914,0,460000.00
"Boston, MA",2116,2,1f 0h,940,1900,0,925000.00
"Boston, MA",2129,2,2f 1h,1708,1900,0,2150000.00
"Boston, MA",2129,2,2f 1h,1543,1900,0,1850000.00
"Boston, MA",2210,2,2f 0h,1599,1911,0,1330000.00
"Boston, MA",2128,2,2f 0h,840,2021,0,650000.00
"Boston, MA",2128,2,1f 0h,720,1899,0,425500.00
"Boston, MA",2129,2,1f 1h,1025,1866,0,919000.00
"Boston, MA",2129,3,3f 0h,2335,1899,2,1700000.00
"Boston, MA",2127,2,2f 1h,1283,1880,0,920000.00
"Boston, MA",2128,2,2f 0h,1099,1900,0,625000.00
"Boston, MA",2127,1,1f 0h,1062,2017,1,690000.00
"Boston, MA",2130,1,1f 0h,811,1963,1,387500.00
"Boston, MA",2210,1,2f 0h,1297,2018,1,2800000.00
"Boston, MA",2127,2,2f 1h,1435,2021,2,1115000.00
"Boston, MA",2130,2,1f 0h,1076,1899,0,760000.00
"Boston, MA",2127,2,1f 0h,904,1920,0,780000.00
"Boston, MA",2127,3,2f 1h,1138,2000,1,1075000.00
"Boston, MA",2210,2,2f 0h,1565,1899,0,1975000.00
"Boston, MA",2135,1,1f 0h,698,1929,0,479000.00
"Boston, MA",2127,2,2f 0h,1093,2017,0,875000.00
"Boston, MA",2128,2,2f 1h,1110,2024,1,774000.00
"Boston, MA",2210,1,1f 0h,936,1899,1,900000.00
"Boston, MA",2127,2,1f 0h,907,1905,0,675000.00
"Boston, MA",2135,1,1f 0h,497,1947,0,395000.00
"Boston, MA",2110,1,1f 0h,880,1970,0,900000.00
"Boston, MA",2116,2,2f 0h,2049,1900,1,3550000.00
"Boston, MA",2118,1,1f 0h,481,1899,0,475000.00
"Boston, MA",2130,2,1f 1h,880,1905,0,622000.00
"Boston, MA",2127,2,2f 0h,1005,2016,1,790000.00
"Boston, MA",2127,2,1f 0h,1319,1890,0,735000.00
"Boston, MA",2110,2,2f 0h,1379,2023,1,2500000.00
"Boston, MA",2130,1,1f 0h,521,1955,0,420000.00
"Boston, MA",2115,1,1f 0h,532,1895,0,850000.00
"Boston, MA",2118,1,1f 0h,357,1910,0,445000.00
"Boston, MA",2116,2,2f 1h,1589,2008,1,2200000.00
"Boston, MA",2114,2,1f 0h,1071,1890,0,1400000.00
"Boston, MA",2134,2,1f 0h,996,1920,0,705000.00
"Boston, MA",2115,1,1f 0h,400,1976,0,455000.00
"Boston, MA",2116,2,2f 1h,2524,1988,1,4500000.00
"Boston, MA",2115,3,3f 1h,2539,1869,0,4200000.00
"Boston, MA",2129,2,2f 0h,1039,1920,1,713200.00
"Boston, MA",2110,3,3f 0h,2096,2016,2,3625000.00
"Boston, MA",2116,2,2f 1h,2100,1999,2,2825000.00
"Boston, MA",2116,3,2f 0h,1951,1900,1,3100000.00
"Boston, MA",2108,2,2f 1h,1683,1899,0,2575000.00
"Boston, MA",2135,1,1f 0h,1311,2005,0,515410.00
"Boston, MA",2128,1,1f 0h,936,1912,0,600000.00
"Boston, MA",2129,2,2f 0h,981,1899,0,900000.00
"Boston, MA",2128,2,2f 0h,848,2024,1,810000.00
"Boston, MA",2114,1,1f 0h,942,1964,1,535000.00
"Boston, MA",2108,3,3f 1h,3590,2017,2,10975000.00
"Boston, MA",2118,1,1f 0h,766,1899,1,652000.00
"Boston, MA",2128,2,1f 1h,1105,1900,0,692000.00
"Boston, MA",2210,2,2f 1h,1615,2018,1,3400000.00
"Boston, MA",2109,2,1f 1h,1135,1987,0,1050000.00
"Boston, MA",2118,0,1f 0h,761,1899,0,235014.00
"Boston, MA",2127,2,2f 0h,1321,2013,0,915000.00
"Boston, MA",2134,1,1f 0h,481,1930,0,325000.00
"Boston, MA",2127,2,2f 0h,1312,1920,1,960000.00
"Boston, MA",2108,3,2f 3h,5070,1899,2,9500000.00
"Boston, MA",2130,1,1f 0h,680,1926,0,512000.00
"Boston, MA",2116,2,2f 1h,1524,2023,2,3900000.00
"Boston, MA",2128,2,2f 0h,1130,1930,0,695000.00
"Boston, MA",2114,1,1f 0h,470,1899,0,614000.00
"Boston, MA",2118,2,2f 0h,1546,2023,1,2250000.00
"Boston, MA",2108,2,2f 0h,1117,2007,1,1290000.00
"Boston, MA",2118,1,1f 0h,945,2002,1,900000.00
"Boston, MA",2127,2,2f 0h,1352,2012,1,895000.00
"Boston, MA",2127,2,2f 0h,1006,2019,1,949000.00
"Boston, MA",2116,2,2f 0h,796,1868,0,1051500.00
"Boston, MA",2127,2,2f 0h,1205,2021,1,1170000.00
"Boston, MA",2135,3,2f 0h,1057,1963,0,626000.00
"Boston, MA",2116,2,2f 0h,908,1875,0,1438000.00
"Boston, MA",2118,2,1f 0h,690,1850,0,789000.00
"Boston, MA",2118,2,2f 0h,1540,1899,2,1675000.00
"Boston, MA",2118,3,2f 0h,1363,1910,0,1624000.00
"Boston, MA",2108,1,1f 0h,505,1900,0,770000.00
"Boston, MA",2130,2,1f 0h,826,1925,0,502000.00
"Boston, MA",2127,2,2f 0h,1074,2023,0,1100000.00
"Boston, MA",2110,3,4f 1h,3172,2016,2,4692000.00
"Boston, MA",2127,3,2f 0h,1787,1911,0,1190000.00
"Boston, MA",2128,3,2f 1h,1414,2024,1,862000.00
"Boston, MA",2118,3,3f 1h,2248,2023,0,2700000.00
"Boston, MA",2128,2,1f 0h,948,1920,0,608000.00
"Boston, MA",2127,2,2f 0h,1435,2018,1,910000.00
"Boston, MA",2118,1,1f 0h,805,2021,0,999000.00
"Boston, MA",2118,2,2f 1h,1356,2021,1,1999000.00
"Boston, MA",2130,2,2f 0h,1245,2023,0,998000.00
"Boston, MA",2114,1,1f 0h,600,1880,0,700000.00
"Boston, MA",2127,3,2f 1h,1729,2023,2,1525000.00
"Boston, MA",2127,2,2f 0h,1066,1910,1,870000.00
"Boston, MA",2127,3,3f 0h,2727,2006,2,2400000.00
"Boston, MA",2134,1,1f 0h,844,2021,1,780000.00
"Boston, MA",2116,2,2f 0h,1349,1899,0,1709000.00
"Boston, MA",2127,0,1f 0h,398,1920,0,469000.00
"Boston, MA",2115,1,1f 0h,770,1910,0,510000.00
"Boston, MA",2118,2,2f 0h,1400,1859,0,1430000.00
"Boston, MA",2127,2,1f 0h,820,2005,1,730000.00
"Boston, MA",2115,2,1f 1h,1054,1899,0,930000.00
"Boston, MA",2116,2,2f 1h,2603,1988,2,3800000.00
"Boston, MA",2135,2,2f 0h,1395,2002,0,815000.00
"Boston, MA",2129,2,2f 0h,1161,1983,1,899900.00
"Boston, MA",2130,2,1f 0h,969,1900,0,547500.00
"Boston, MA",2130,2,2f 0h,1330,2023,0,1100000.00
"Boston, MA",2116,3,2f 1h,1881,1860,0,2250000.00
"Boston, MA",2128,2,2f 0h,1145,1930,0,685000.00
"Boston, MA",2130,2,1f 0h,947,1920,0,651000.00
"Boston, MA",2114,2,2f 0h,1285,1967,1,840000.00
"Boston, MA",2127,2,2f 1h,950,2018,1,770000.00
"Boston, MA",2118,3,3f 1h,2604,1890,0,3400000.00
"Boston, MA",2127,2,1f 0h,806,1930,0,685000.00
"Boston, MA",2118,3,3f 1h,2444,1899,0,2499000.00
"Boston, MA",2127,2,2f 0h,1073,1910,1,790000.00
"Boston, MA",2127,2,2f 0h,1233,2015,2,1150000.00
"Boston, MA",2127,1,1f 0h,858,1906,0,650000.00
"Boston, MA",2118,1,1f 0h,532,1900,0,450000.00
"Boston, MA",2129,3,3f 0h,1300,1875,0,1015000.00
"Boston, MA",2130,3,1f 0h,1160,1920,0,555000.00
"Boston, MA",2128,2,2f 0h,921,1900,0,550000.00
"Boston, MA",2115,2,2f 1h,1403,2019,1,4300000.00
"Boston, MA",2115,0,1f 0h,687,2019,0,1800000.00
"Boston, MA",2128,3,2f 0h,950,1900,0,632000.00
"Boston, MA",2130,2,2f 0h,1187,1900,0,785000.00
"Boston, MA",2116,1,1f 0h,595,1872,0,855711.00
"Boston, MA",2129,2,2f 0h,948,1899,1,750000.00
"Boston, MA",2116,2,1f 0h,802,1899,0,1160000.00
"Boston, MA",2128,2,2f 1h,1142,2024,1,779000.00
"Boston, MA",2130,1,1f 0h,471,1920,0,390000.00
"Boston, MA",2116,1,1f 0h,655,1988,0,675000.00
"Boston, MA",2116,0,1f 0h,340,1850,0,515000.00
"Boston, MA",2108,1,1f 0h,512,1900,0,740500.00
"Boston, MA",2118,0,1f 0h,1173,1999,0,949000.00
"Boston, MA",2127,3,2f 1h,2125,2020,2,2350000.00
"Boston, MA",2116,3,3f 1h,2490,1890,0,3175000.00
"Boston, MA",2116,3,2f 1h,2062,1900,1,3300000.00
"Boston, MA",2135,1,1f 0h,795,1924,0,520000.00
"Boston, MA",2127,2,1f 0h,1084,1895,0,767500.00
"Boston, MA",2127,2,2f 1h,1594,2003,1,1035000.00
"Boston, MA",2128,2,2f 0h,960,2024,0,780000.00
"Boston, MA",2127,1,1f 0h,847,1908,1,685000.00
"Boston, MA",2127,3,3f 0h,2240,2015,3,2100000.00
"Boston, MA",2128,0,1f 0h,450,2023,0,479000.00
"Boston, MA",2110,2,2f 0h,1691,1987,1,1970000.00
"Boston, MA",2128,1,1f 0h,735,2024,0,529000.00
"Boston, MA",2127,2,1f 1h,1050,2023,1,799000.00
"Boston, MA",2127,1,1f 0h,805,2018,1,765000.00
"Boston, MA",2210,1,2f 0h,1327,2018,1,2700000.00
"Boston, MA",2128,2,2f 1h,1085,2023,0,820000.00
"Boston, MA",2210,1,1f 1h,1039,2015,1,1475000.00
"Boston, MA",2118,2,2f 0h,1130,2023,0,1470000.00
"Boston, MA",2114,1,1f 0h,455,1899,0,555000.00
"Boston, MA",2127,2,1f 0h,757,1875,0,609000.00
"Boston, MA",2110,2,2f 0h,1308,2016,1,2050000.00
"Boston, MA",2115,1,1f 0h,888,1900,0,1150000.00
"Boston, MA",2108,2,2f 0h,1378,2009,1,1700000.00
"Boston, MA",2135,1,1f 0h,701,1929,0,460000.00
"Boston, MA",2116,2,2f 1h,1794,2009,1,2050000.00
"Boston, MA",2116,1,1f 0h,677,1875,0,950000.00
"Boston, MA",2116,2,2f 1h,1622,2023,2,4490000.00
"Boston, MA",2118,2,2f 0h,1441,2023,1,1975000.00
"Boston, MA",2118,2,2f 0h,1279,2023,1,1550000.00
"Boston, MA",2111,3,3f 1h,1862,2000,1,2215000.00
"Boston, MA",2110,1,1f 0h,738,1972,0,620000.00
"Boston, MA",2114,1,1f 0h,806,1964,1,495000.00
"Boston, MA",2114,2,2f 0h,1330,1870,0,1700000.00
"Boston, MA",2129,2,2f 0h,1042,1986,1,1255000.00
"Boston, MA",2113,2,1f 0h,812,1870,0,800000.00
"Boston, MA",2210,3,1f 0h,2400,1889,0,1675000.00
"Boston, MA",2135,1,1f 0h,420,1890,0,305000.00
"Boston, MA",2114,0,1f 0h,602,2017,0,650000.00
"Boston, MA",2116,0,1f 0h,559,1900,0,560000.00
"Boston, MA",2128,1,1f 0h,739,2023,0,529000.00
"Boston, MA",2130,1,1f 0h,1123,1900,1,630000.00
"Boston, MA",2118,3,2f 1h,1640,2000,0,1625000.00
"Boston, MA",2113,2,1f 0h,700,1920,0,660000.00
"Boston, MA",2128,3,2f 0h,1374,2023,0,750000.00
"Boston, MA",2127,2,2f 0h,1028,2023,0,961500.00
"Boston, MA",2110,2,2f 0h,1412,1987,1,2550000.00
"Boston, MA",2130,2,1f 0h,771,1946,0,440000.00
"Boston, MA",2118,1,1f 0h,836,1860,0,735000.00
"Boston, MA",2127,1,1f 0h,638,1890,0,508000.00
"Boston, MA",2135,0,1f 0h,225,1920,0,212000.00
"Boston, MA",2118,1,1f 0h,844,2002,0,760000.00
"Boston, MA",2130,2,1f 1h,1136,1925,1,650000.00
"Boston, MA",2135,1,1f 0h,673,2023,1,695000.00
"Boston, MA",2116,3,3f 1h,2936,1892,2,5300000.00
"Boston, MA",2135,1,1f 0h,748,2023,1,740000.00
"Boston, MA",2128,2,1f 0h,881,2004,0,449607.00
"Boston, MA",2127,1,1f 0h,733,1900,0,401000.00
"Boston, MA",2111,2,1f 0h,852,1899,0,690000.00
"Boston, MA",2127,2,2f 0h,1451,2015,0,1294000.00
"Boston, MA",2108,2,2f 0h,1405,2007,1,1575000.00
"Boston, MA",2116,2,1f 0h,717,1890,0,999000.00
"Boston, MA",2118,2,3f 0h,2020,1914,1,1620000.00
"Boston, MA",2130,3,2f 0h,1316,1905,0,1100000.00
"Boston, MA",2128,2,1f 0h,511,1920,0,448500.00
"Boston, MA",2118,2,1f 0h,790,1890,0,899999.00
"Boston, MA",2135,2,1f 0h,823,1963,0,535000.00
"Boston, MA",2128,2,2f 0h,1251,2021,2,1338000.00
"Boston, MA",2118,2,2f 1h,1960,1870,2,2740000.00
"Boston, MA",2127,2,2f 0h,1137,2018,1,1125000.00
"Boston, MA",2114,1,1f 0h,640,1952,0,660000.00
"Boston, MA",2129,1,1f 0h,785,1865,0,480000.00
"Boston, MA",2118,3,4f 0h,2652,1899,1,2850000.00
"Boston, MA",2113,1,1f 1h,1011,1941,0,867000.00
"Boston, MA",2127,2,2f 0h,1513,2015,1,1235000.00
"Boston, MA",2135,1,1f 0h,604,1964,0,435000.00
"Boston, MA",2129,2,3f 0h,1923,1896,0,1605000.00
"Boston, MA",2130,3,2f 0h,1213,2023,0,949000.00
"Boston, MA",2127,2,1f 0h,739,2023,2,752000.00
"Boston, MA",2116,1,1f 0h,723,1866,0,880000.00
"Boston, MA",2130,2,1f 0h,810,1905,0,590000.00
"Boston, MA",2111,3,2f 1h,1900,1968,1,1800000.00
"Boston, MA",2114,0,1f 0h,637,1967,0,500000.00
"Boston, MA",2130,2,2f 0h,1425,1910,0,990000.00
"Boston, MA",2114,2,1f 0h,966,1910,0,925000.00
"Boston, MA",2127,2,2f 1h,2142,2009,0,1399000.00
"Boston, MA",2128,2,1f 0h,722,1930,0,550000.00
"Boston, MA",2114,1,1f 0h,883,1964,0,495000.00
"Boston, MA",2118,3,3f 0h,2040,1910,0,1745000.00
"Boston, MA",2118,3,2f 1h,1679,1899,0,1660000.00
"Boston, MA",2129,1,1f 0h,561,1875,0,528000.00
"Boston, MA",2114,1,1f 0h,850,1900,0,1000000.00
"Boston, MA",2108,3,2f 1h,2308,1899,1,3645000.00
"Boston, MA",2114,1,1f 0h,430,1880,0,554000.00
"Boston, MA",2114,0,1f 0h,682,1962,0,370000.00
"Boston, MA",2115,1,1f 0h,436,1900,0,399900.00
"Boston, MA",2116,3,3f 1h,3545,2009,2,9250000.00
"Boston, MA",2128,1,1f 0h,754,2021,1,900000.00
"Boston, MA",2115,3,2f 0h,1360,1915,0,959000.00
"Boston, MA",2114,0,1f 0h,285,1910,0,350000.00
"Boston, MA",2128,2,2f 1h,1320,2024,0,850000.00
"Boston, MA",2215,1,1f 0h,613,1986,1,725000.00
"Boston, MA",2128,2,2f 0h,870,2024,0,729000.00
"Boston, MA",2128,2,2f 0h,1090,2024,0,657500.00
"Boston, MA",2129,2,2f 0h,711,1920,0,725000.00
"Boston, MA",2113,0,1f 0h,430,1900,0,382000.00
"Boston, MA",2127,3,2f 0h,1304,2023,1,1058000.00
"Boston, MA",2127,3,2f 0h,1548,2023,2,1435000.00
"Boston, MA",2115,2,1f 0h,875,1880,0,995000.00
"Boston, MA",2130,3,2f 0h,1503,1925,2,1100000.00
"Boston, MA",2127,2,2f 0h,950,1899,0,755000.00
"Boston, MA",2118,2,2f 0h,1664,2021,1,2350000.00
"Boston, MA",2134,1,1f 0h,751,2023,0,629000.00
"Boston, MA",2118,2,2f 0h,1210,1899,0,1585000.00
"Boston, MA",2127,2,2f 0h,1075,2018,1,1062000.00
"Boston, MA",2128,3,2f 0h,1482,1910,0,710000.00
"Boston, MA",2113,2,1f 0h,494,2023,0,639000.00
"Boston, MA",2127,1,1f 1h,664,1900,0,548000.00
"Boston, MA",2113,2,1f 0h,855,1900,0,881000.00
"Boston, MA",2130,2,1f 1h,943,1900,0,595000.00
"Boston, MA",2116,2,2f 1h,1840,1988,1,2390000.00
"Boston, MA",2115,2,2f 1h,2182,2015,1,5300000.00
"Boston, MA",2210,3,3f 1h,2255,2019,2,6550000.00
"Boston, MA",2111,2,2f 0h,1301,2013,1,1360000.00
"Boston, MA",2113,1,1f 0h,528,1940,0,580000.00
"Boston, MA",2128,3,2f 1h,1493,2019,1,1077500.00
"Boston, MA",2129,2,1f 0h,650,2023,0,588000.00
"Boston, MA",2135,1,1f 0h,488,1975,0,400000.00
"Boston, MA",2127,3,2f 0h,1453,2023,2,1125000.00
"Boston, MA",2127,1,1f 0h,699,2023,1,799000.00
"Boston, MA",2127,1,1f 0h,699,2023,1,720000.00
"Boston, MA",2127,3,2f 0h,1638,2023,1,1150000.00
"Boston, MA",2135,1,1f 0h,635,1962,0,415000.00
"Boston, MA",2129,1,1f 0h,811,1880,0,777500.00
"Boston, MA",2116,2,2f 1h,1304,1880,0,1395000.00
"Boston, MA",2210,0,1f 0h,426,2006,0,534900.00
"Boston, MA",2114,2,1f 0h,844,1880,0,830000.00
"Boston, MA",2116,3,2f 1h,2220,1966,1,1920000.00
"Boston, MA",2116,0,1f 0h,365,1910,0,482500.00
"Boston, MA",2127,3,2f 1h,2018,2015,0,1215000.00
"Boston, MA",2130,2,1f 1h,943,1900,0,610000.00
"Boston, MA",2127,2,2f 0h,1081,1905,0,636000.00
"Boston, MA",2111,2,2f 0h,1140,2013,0,1185000.00
"Boston, MA",2110,1,1f 0h,875,1970,0,720000.00
"Boston, MA",2115,2,2f 0h,964,1987,0,1287490.00
"Boston, MA",2113,1,1f 0h,715,1910,0,660000.00
"Boston, MA",2129,2,2f 0h,1182,1890,0,1204000.00
"Boston, MA",2130,1,1f 0h,1200,1900,2,630000.00
"Boston, MA",2130,2,2f 1h,2169,1908,1,1308000.00
"Boston, MA",2210,1,1f 0h,843,2019,1,1314000.00
"Boston, MA",2127,2,2f 1h,1663,2023,1,1050000.00
"Boston, MA",2129,2,1f 0h,849,2015,0,638000.00
"Boston, MA",2116,3,2f 1h,1652,1885,0,1648000.00
"Boston, MA",2127,2,2f 0h,863,2019,0,749000.00
"Boston, MA",2116,3,4f 1h,2100,1899,0,3300000.00
"Boston, MA",2116,1,1f 0h,710,1890,0,802000.00
"Boston, MA",2111,2,2f 1h,1596,2001,1,2470000.00
"Boston, MA",2135,1,1f 0h,485,1920,0,336600.00
"Boston, MA",2116,1,1f 1h,995,1886,0,1580000.00
"Boston, MA",2118,2,2f 0h,1178,2023,0,1425000.00
"Boston, MA",2127,2,2f 0h,1163,2018,1,925000.00
"Boston, MA",2128,1,1f 0h,600,1930,0,520000.00
"Boston, MA",2115,3,2f 1h,2877,1890,2,4600000.00
"Boston, MA",2115,2,2f 0h,1439,1918,0,1510000.00
"Boston, MA",2116,1,1f 0h,729,1880,0,830000.00
"Boston, MA",2128,2,2f 0h,870,2023,0,750000.00
"Boston, MA",2127,2,2f 1h,1425,2013,0,1085000.00
"Boston, MA",2110,2,2f 0h,1334,1900,0,1775000.00
"Boston, MA",2127,3,2f 0h,1205,1880,0,799000.00
"Boston, MA",2116,2,2f 1h,2159,1985,2,4800000.00
"Boston, MA",2110,2,2f 0h,1214,1970,0,1152000.00
"Boston, MA",2118,1,1f 1h,923,2021,0,695000.00
"Boston, MA",2118,1,1f 1h,864,2021,0,730000.00
"Boston, MA",2128,2,2f 0h,866,2017,0,615000.00
"Boston, MA",2127,1,1f 0h,705,2023,1,720000.00
"Boston, MA",2127,3,2f 0h,1453,2023,2,1170000.00
"Boston, MA",2127,2,2f 0h,970,2012,2,874000.00
"Boston, MA",2118,3,2f 1h,2794,1875,2,3350000.00
"Boston, MA",2118,2,2f 0h,1167,2021,1,1700000.00
"Boston, MA",2110,2,2f 1h,1503,2018,2,3635000.00
"Boston, MA",2127,2,2f 0h,2140,2017,2,1730000.00
"Boston, MA",2118,1,1f 0h,755,1900,0,729900.00
"Boston, MA",2114,2,2f 0h,1295,1964,0,700000.00
"Boston, MA",2128,2,2f 1h,1482,1910,0,730000.00
"Boston, MA",2118,0,1f 0h,629,2023,0,740000.00
"Boston, MA",2111,2,1f 1h,1290,1900,0,996000.00
"Boston, MA",2128,2,2f 0h,900,2023,1,745000.00
